IN_SABATISTA,NU_NOTA_COMP3,Q002,TP_STATUS_REDACAO,NU_IDADE,TP_NACIONALIDADE,NU_NOTA_LC,Q006,Q024,NU_NOTA_COMP2,Q001,TP_SEXO,TP_LINGUA,TP_ESCOLA,Q047,IN_CEGUEIRA,NU_NOTA_CN,TP_COR_RACA,Q025,NU_NOTA_COMP4,IN_IDOSO,TP_PRESENCA_LC,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,TP_PRESENCA_MT,NU_NOTA_CH,IN_BAIXA_VISAO,IN_DISCALCULIA,NU_NOTA_COMP1,IN_SURDEZ,SG_UF_RESIDENCIA,IN_DISLEXIA,TP_PRESENCA_CN,TP_PRESENCA_CH,NU_NOTA_COMP5,Q026,TP_ANO_CONCLUIU,IN_GESTANTE,IN_TREINEIRO
0,120.0,C,1.0,19,1,505.9,B,B,120.0,C,F,1,2,A,0,498.6,3,B,120.0,0,1,2,580.0,1,507.7,0,0,140.0,0,RN,0,1,1,80.0,A,0,0,0
0,120.0,C,1.0,66,1,608.9,H,C,100.0,C,F,1,1,A,0,522.4,3,B,100.0,0,1,1,560.0,1,635.8,0,0,120.0,0,RJ,0,1,1,120.0,C,10,0,0
0,120.0,B,1.0,18,1,450.9,C,A,120.0,B,F,0,2,A,0,505.0,2,A,120.0,0,1,2,500.0,1,493.7,0,0,120.0,0,MG,0,1,1,20.0,B,0,0,0
1,80.0,E,1.0,21,1,498.3,C,B,100.0,D,M,1,1,A,0,414.3,3,B,120.0,0,1,1,440.0,1,467.8,0,0,120.0,0,PA,0,1,1,20.0,C,2,0,0
0,80.0,B,1.0,48,1,555.5,E,A,100.0,B,M,1,1,A,0,432.2,1,B,100.0,0,1,4,440.0,1,493.1,0,0,100.0,0,RS,0,1,1,60.0,B,0,0,0
0,0.0,B,0.0,31,1,0.0,B,A,0.0,B,M,1,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RN,0,0,0,0.0,C,10,0,0
0,100.0,E,1.0,17,1,427.5,C,B,100.0,E,F,1,2,A,0,0.0,3,A,120.0,0,1,2,520.0,1,0.0,0,0,120.0,0,AM,0,2,2,80.0,A,0,0,0
0,0.0,C,0.0,19,1,0.0,G,D,0.0,D,M,0,1,D,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SC,0,0,0,0.0,A,2,0,0
0,140.0,F,1.0,21,1,581.4,I,A,160.0,C,F,1,1,A,0,671.3,3,A,160.0,0,1,1,780.0,1,712.6,0,0,160.0,0,PE,0,1,1,160.0,A,5,0,0
0,100.0,B,1.0,48,1,483.3,B,B,120.0,A,F,1,1,A,0,488.9,1,A,100.0,0,1,1,520.0,1,555.1,0,0,120.0,0,MG,0,1,1,80.0,C,10,0,0
0,0.0,D,0.0,26,1,0.0,A,A,0.0,H,F,1,1,A,0,455.7,3,A,0.0,0,0,1,0.0,0,515.5,0,0,0.0,0,SP,0,1,1,0.0,B,2,0,0
0,80.0,B,1.0,18,1,501.4,A,B,80.0,B,M,1,2,A,0,392.5,3,A,80.0,0,1,2,360.0,1,479.9,0,0,80.0,0,PI,0,1,1,40.0,A,0,0,0
0,120.0,E,1.0,25,1,519.0,H,D,120.0,C,M,0,1,B,0,585.3,4,B,120.0,0,1,1,600.0,1,609.7,0,0,160.0,0,RN,0,1,1,80.0,C,7,0,0
0,0.0,E,0.0,20,1,0.0,B,A,0.0,H,M,1,1,A,0,0.0,3,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,C,0,0,0
0,140.0,D,1.0,20,1,553.1,C,B,160.0,D,M,1,1,A,0,611.4,3,B,120.0,0,1,1,660.0,1,615.1,0,0,140.0,0,MT,0,1,1,100.0,B,3,0,0
0,120.0,G,1.0,16,1,560.1,F,B,120.0,E,M,1,1,D,0,637.4,1,A,120.0,0,1,3,620.0,1,599.6,0,0,120.0,0,SE,0,1,1,140.0,A,0,0,1
0,100.0,E,1.0,22,1,593.4,G,C,120.0,E,M,0,1,A,0,524.7,2,B,120.0,0,1,1,500.0,1,525.4,0,0,100.0,0,SP,0,1,1,60.0,C,4,0,0
0,120.0,G,1.0,15,1,623.1,J,C,120.0,F,M,0,1,D,0,425.5,1,A,140.0,0,1,3,620.0,1,586.3,0,0,120.0,0,MS,0,1,1,120.0,A,0,0,1
0,0.0,E,0.0,31,1,0.0,B,A,0.0,H,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,10,0,0
0,40.0,H,1.0,36,1,421.3,C,B,40.0,H,F,0,1,A,0,382.4,3,B,20.0,0,1,4,140.0,1,345.0,0,0,40.0,0,DF,0,1,1,0.0,C,0,0,0
0,80.0,F,1.0,18,1,485.8,C,A,120.0,E,M,0,2,C,0,500.6,3,B,80.0,0,1,2,480.0,1,598.4,0,0,120.0,0,BA,0,1,1,80.0,C,0,0,0
0,140.0,E,1.0,16,1,562.8,C,B,160.0,C,M,1,1,A,0,517.6,1,A,120.0,0,1,3,660.0,1,556.0,0,0,120.0,0,CE,0,1,1,120.0,A,0,0,1
0,80.0,D,1.0,17,1,506.8,C,B,80.0,B,F,1,2,A,0,476.7,1,B,100.0,0,1,2,440.0,1,479.6,0,0,120.0,0,ES,0,1,1,60.0,A,0,0,0
0,120.0,E,1.0,18,1,606.4,J,B,120.0,C,M,0,1,D,0,619.4,3,B,120.0,0,1,1,580.0,1,615.9,0,0,120.0,0,MG,0,1,1,100.0,C,1,0,0
0,120.0,E,1.0,16,1,602.7,H,B,120.0,E,M,0,1,D,0,560.2,3,B,120.0,0,1,3,560.0,1,602.5,0,0,120.0,0,RJ,0,1,1,80.0,A,0,0,1
0,120.0,D,1.0,18,1,579.9,B,A,140.0,D,F,0,1,A,0,409.2,1,B,120.0,0,1,1,600.0,1,494.4,0,0,120.0,0,SP,0,1,1,100.0,C,1,0,0
0,0.0,F,0.0,21,1,0.0,D,A,0.0,E,F,1,1,D,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,C,4,0,0
0,100.0,B,1.0,29,1,527.4,B,A,120.0,B,F,1,1,A,0,394.5,3,A,120.0,0,1,1,500.0,1,534.5,0,0,120.0,0,BA,0,1,1,40.0,C,10,0,0
0,160.0,F,1.0,16,1,620.3,E,B,200.0,F,F,0,2,A,0,431.8,1,B,180.0,0,1,2,860.0,1,617.7,0,0,160.0,0,CE,0,1,1,160.0,A,0,0,0
0,120.0,B,1.0,26,1,471.7,C,A,120.0,B,F,1,1,A,0,419.8,3,A,120.0,0,1,1,620.0,1,515.4,0,0,120.0,0,PA,0,1,1,140.0,B,5,0,0
0,0.0,D,0.0,28,1,0.0,D,A,0.0,C,F,1,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,C,10,0,0
0,0.0,B,0.0,18,1,0.0,D,C,0.0,B,F,1,2,A,0,0.0,1,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,0
0,120.0,C,1.0,19,1,539.1,H,B,120.0,B,F,1,1,A,0,420.0,1,A,120.0,0,1,1,580.0,1,573.9,0,0,140.0,0,RS,0,1,1,80.0,C,2,0,0
0,160.0,E,1.0,19,1,609.4,C,B,140.0,B,F,0,1,A,0,535.8,5,B,140.0,0,1,1,740.0,1,623.1,0,0,140.0,0,MG,0,1,1,160.0,B,2,0,0
0,160.0,E,1.0,19,1,503.7,G,B,120.0,E,F,0,2,A,0,475.3,3,B,180.0,0,1,2,780.0,1,445.1,0,0,160.0,0,GO,0,1,1,160.0,B,0,0,0
0,0.0,C,0.0,20,1,0.0,B,A,0.0,D,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,4,0,0
0,80.0,A,1.0,19,1,466.4,B,A,100.0,A,F,0,2,A,0,410.0,3,B,80.0,0,1,2,460.0,1,503.0,0,0,120.0,0,BA,0,1,1,80.0,A,0,0,0
0,120.0,E,1.0,18,2,496.7,I,B,100.0,E,M,0,2,A,0,425.4,1,B,120.0,0,1,2,620.0,1,499.0,0,0,140.0,0,MG,0,1,1,140.0,A,0,0,0
0,0.0,H,0.0,23,1,0.0,C,B,0.0,E,M,0,1,A,0,0.0,1,B,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,0,0,0
0,40.0,C,1.0,20,2,547.3,D,B,40.0,D,M,1,2,A,0,398.4,3,A,60.0,0,1,2,280.0,1,502.2,0,0,100.0,0,MG,0,1,1,40.0,B,0,0,0
0,80.0,D,1.0,17,1,383.0,F,C,80.0,D,F,0,2,A,0,381.2,1,B,100.0,0,1,2,440.0,1,485.9,0,0,100.0,0,SP,0,1,1,80.0,A,0,0,0
0,80.0,E,1.0,26,1,344.9,D,A,100.0,A,M,0,1,A,0,411.6,3,A,80.0,0,1,1,420.0,1,420.4,0,0,120.0,0,RN,0,1,1,40.0,C,5,0,0
0,120.0,B,1.0,17,1,444.7,B,A,120.0,B,F,1,2,A,0,451.3,3,A,120.0,0,1,2,480.0,1,455.5,0,0,120.0,0,MG,0,1,1,0.0,A,0,0,0
0,120.0,D,1.0,17,1,612.8,C,A,120.0,E,F,1,2,A,0,548.3,1,A,120.0,0,1,2,640.0,1,575.7,0,0,160.0,0,PR,0,1,1,120.0,A,0,0,0
0,160.0,E,1.0,25,2,600.0,B,A,140.0,B,M,1,1,A,0,428.3,3,A,160.0,0,1,1,720.0,1,559.3,0,0,140.0,0,AM,0,1,1,120.0,B,4,0,0
0,120.0,E,1.0,32,1,406.0,D,C,120.0,E,M,1,1,A,0,551.2,3,B,120.0,0,1,1,600.0,1,535.7,0,0,140.0,0,BA,0,1,1,100.0,B,7,0,0
0,100.0,F,1.0,18,4,584.3,C,B,120.0,C,F,1,1,A,0,443.2,1,B,120.0,0,1,1,560.0,1,562.0,0,0,120.0,0,GO,0,1,1,100.0,C,1,0,0
0,80.0,C,1.0,20,1,457.5,B,B,80.0,E,F,0,2,A,0,392.4,2,B,80.0,0,1,2,400.0,1,572.1,0,0,60.0,0,PR,0,1,1,100.0,A,0,0,0
0,80.0,B,1.0,41,1,412.1,C,B,80.0,B,F,1,1,A,0,401.1,3,A,80.0,0,1,4,380.0,1,502.5,0,0,100.0,0,MG,0,1,1,40.0,B,0,0,0
0,140.0,C,1.0,21,1,534.8,C,B,120.0,B,F,0,1,A,0,499.4,2,A,120.0,0,1,1,600.0,1,552.0,0,0,120.0,0,AM,0,1,1,100.0,A,2,0,0
0,160.0,C,1.0,18,1,633.2,B,B,180.0,C,F,1,2,A,0,611.1,1,B,180.0,0,1,2,800.0,1,653.7,0,0,160.0,0,MG,0,1,1,120.0,A,0,0,0
0,140.0,B,1.0,18,1,553.7,A,A,160.0,B,M,1,1,A,0,606.1,3,A,160.0,0,1,1,740.0,1,589.1,0,0,160.0,0,CE,0,1,1,120.0,A,1,0,0
0,80.0,D,1.0,17,1,518.6,I,B,80.0,C,F,0,2,A,0,447.7,1,B,120.0,0,1,2,440.0,1,503.9,0,0,120.0,0,PR,0,1,1,40.0,A,0,0,0
0,60.0,H,1.0,25,1,527.2,B,A,80.0,H,M,1,1,A,0,500.0,1,A,60.0,0,1,4,380.0,1,502.5,0,0,100.0,0,MG,0,1,1,80.0,C,0,0,0
0,120.0,B,1.0,18,1,442.5,F,B,160.0,F,F,1,3,D,0,605.6,3,B,120.0,0,1,2,520.0,1,512.1,0,0,120.0,0,SE,0,1,1,0.0,A,0,0,0
0,120.0,A,1.0,34,1,419.3,B,A,100.0,C,F,0,1,D,0,385.5,1,A,120.0,0,1,4,560.0,1,521.7,0,0,120.0,0,MG,0,1,1,100.0,C,0,0,0
0,80.0,D,1.0,19,1,461.1,B,A,120.0,D,F,1,2,A,0,395.4,3,A,100.0,0,1,2,400.0,1,495.8,0,0,100.0,0,CE,0,1,1,0.0,A,0,0,0
0,120.0,F,1.0,20,1,583.7,C,B,160.0,E,M,1,1,D,0,574.8,3,B,160.0,0,1,1,720.0,1,556.5,0,0,160.0,0,PI,0,1,1,120.0,A,3,0,0
0,0.0,B,0.0,40,1,0.0,C,A,0.0,A,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PA,0,0,0,0.0,B,5,0,0
0,80.0,D,1.0,34,1,433.8,D,B,100.0,B,M,1,1,A,0,435.4,3,B,80.0,0,1,1,440.0,1,486.7,0,0,120.0,0,SC,0,1,1,60.0,C,10,0,0
0,160.0,E,1.0,17,1,530.5,E,B,140.0,E,F,1,2,A,0,457.5,3,B,160.0,0,1,2,720.0,1,596.6,0,0,140.0,0,BA,0,1,1,120.0,A,0,0,0
0,0.0,E,0.0,24,1,0.0,C,A,0.0,E,M,1,1,A,0,0.0,2,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MS,0,0,0,0.0,B,1,0,0
0,100.0,E,1.0,21,1,529.0,C,B,120.0,E,F,1,1,A,0,393.4,2,B,100.0,0,1,1,520.0,1,518.4,0,0,120.0,0,RJ,0,1,1,80.0,B,2,0,0
0,100.0,H,1.0,28,1,491.0,B,B,120.0,H,F,1,1,A,0,408.6,3,A,120.0,0,1,1,560.0,1,443.9,0,0,120.0,0,MA,0,1,1,100.0,B,9,0,0
0,40.0,C,1.0,19,1,392.5,B,A,40.0,C,M,1,2,A,0,389.6,3,A,40.0,0,1,2,200.0,1,484.7,0,0,40.0,0,CE,0,1,1,40.0,A,0,0,0
0,0.0,E,0.0,24,1,0.0,H,C,0.0,E,F,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,6,0,0
0,100.0,E,1.0,16,1,474.7,C,A,120.0,G,F,1,2,B,0,365.0,3,B,120.0,0,1,2,480.0,1,555.4,0,0,140.0,0,RN,0,1,1,0.0,A,0,0,0
0,100.0,G,1.0,19,1,471.3,E,B,120.0,C,M,0,1,A,0,516.4,2,B,120.0,0,1,1,560.0,1,531.2,0,0,120.0,0,BA,0,1,1,100.0,B,2,0,0
0,100.0,A,1.0,20,1,408.1,A,A,100.0,A,F,1,1,A,0,409.0,1,A,120.0,0,1,1,520.0,1,443.1,0,0,120.0,0,MA,0,1,1,80.0,A,3,0,0
0,60.0,C,1.0,52,1,423.7,B,B,60.0,B,F,1,1,A,0,396.9,3,B,80.0,0,1,1,280.0,1,524.3,0,0,80.0,0,PE,0,1,1,0.0,C,10,0,0
0,0.0,C,0.0,25,1,0.0,H,B,0.0,C,F,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,C,8,0,0
0,100.0,C,1.0,16,1,394.1,C,B,120.0,D,M,0,1,A,0,416.6,1,A,120.0,0,1,3,560.0,1,523.0,0,0,140.0,0,MS,0,1,1,80.0,B,0,0,1
0,120.0,E,1.0,16,1,548.7,D,B,160.0,E,F,1,1,A,0,433.7,3,A,120.0,0,1,3,600.0,1,521.9,0,0,160.0,0,SP,0,1,1,40.0,A,0,0,1
0,0.0,B,0.0,18,1,0.0,B,B,0.0,H,F,0,1,A,0,0.0,1,B,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,0
0,0.0,E,0.0,16,1,0.0,D,B,0.0,E,M,0,1,A,0,451.7,3,B,0.0,0,0,3,0.0,0,594.4,0,0,0.0,0,PA,0,1,1,0.0,A,0,0,1
0,120.0,B,1.0,26,1,503.4,B,A,120.0,C,M,0,1,A,0,389.2,3,A,120.0,0,1,1,560.0,1,564.1,0,0,140.0,0,MG,0,1,1,60.0,B,8,0,0
0,80.0,B,1.0,17,1,429.5,B,A,80.0,B,F,1,2,A,0,390.7,4,A,100.0,0,1,2,380.0,1,502.8,0,0,80.0,0,AL,0,1,1,40.0,A,0,0,0
0,80.0,A,1.0,20,1,440.2,B,A,100.0,C,F,0,1,A,0,545.8,3,A,60.0,0,1,1,360.0,1,387.0,0,0,80.0,0,MA,0,1,1,40.0,A,1,0,0
0,120.0,D,1.0,18,1,450.3,D,A,140.0,B,F,0,1,A,0,460.8,2,A,120.0,0,1,1,560.0,1,495.7,0,0,80.0,0,MA,0,1,1,100.0,A,2,0,0
0,0.0,B,0.0,20,1,0.0,C,B,0.0,B,F,1,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,ES,0,0,0,0.0,B,3,0,0
0,120.0,E,1.0,36,1,519.2,E,B,80.0,B,M,0,1,B,0,482.1,1,B,80.0,0,1,1,500.0,1,595.1,0,0,120.0,0,PB,0,1,1,100.0,C,10,0,0
0,100.0,B,1.0,23,1,515.0,E,B,100.0,C,F,1,1,A,0,524.7,1,B,120.0,0,1,1,520.0,1,498.4,0,0,120.0,0,MT,0,1,1,80.0,B,5,0,0
0,0.0,C,0.0,22,1,0.0,B,A,0.0,B,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,C,5,0,0
0,160.0,E,1.0,20,1,590.1,H,D,180.0,D,F,0,1,D,0,553.4,1,B,160.0,0,1,1,760.0,1,615.7,0,0,140.0,0,SP,0,1,1,120.0,A,3,0,0
0,160.0,H,1.0,16,1,563.2,L,D,160.0,H,M,0,1,D,0,545.8,1,B,140.0,0,1,3,700.0,1,563.2,0,0,120.0,0,MT,0,1,1,120.0,A,0,0,1
0,120.0,H,1.0,16,1,495.1,B,A,140.0,H,F,1,1,A,0,446.4,3,A,140.0,0,1,3,600.0,1,447.6,0,0,140.0,0,CE,0,1,1,60.0,A,0,0,1
0,40.0,B,1.0,16,1,442.1,B,A,60.0,B,F,1,1,A,0,403.7,2,A,80.0,0,1,3,260.0,1,428.7,0,0,80.0,0,CE,0,1,1,0.0,A,0,0,1
0,80.0,E,1.0,20,1,513.3,C,A,100.0,C,M,1,1,A,0,435.4,3,A,100.0,0,1,1,440.0,1,538.3,0,0,100.0,0,BA,0,1,1,60.0,C,3,0,0
0,100.0,D,1.0,21,1,577.1,D,B,120.0,E,F,0,1,A,0,423.3,3,B,120.0,0,1,1,560.0,1,590.1,0,0,120.0,0,MG,0,1,1,100.0,C,4,0,0
0,80.0,A,1.0,30,1,419.7,C,A,100.0,A,F,1,1,A,0,432.3,3,A,120.0,0,1,1,460.0,1,537.0,0,0,120.0,0,MA,0,1,1,40.0,B,8,0,0
0,120.0,C,1.0,17,1,526.9,B,A,120.0,D,M,0,1,A,0,541.4,3,B,80.0,0,1,3,480.0,1,539.3,0,0,120.0,0,MG,0,1,1,40.0,B,0,0,1
0,120.0,E,1.0,19,1,412.3,B,A,120.0,D,M,1,2,A,0,438.1,3,A,100.0,0,1,2,540.0,1,473.9,0,0,120.0,0,CE,0,1,1,80.0,A,0,0,0
0,200.0,A,1.0,17,1,607.6,B,A,200.0,B,F,1,1,A,0,437.0,3,A,200.0,0,1,3,940.0,1,586.4,0,0,160.0,0,CE,0,1,1,180.0,A,0,0,1
0,40.0,B,1.0,22,1,411.7,E,B,40.0,B,M,1,1,A,0,387.3,1,B,60.0,0,1,3,260.0,1,468.4,0,0,80.0,0,PR,0,1,1,40.0,C,0,0,0
0,100.0,C,1.0,18,1,439.4,B,A,120.0,C,M,1,2,A,0,414.8,3,A,100.0,0,1,2,480.0,1,403.4,0,0,120.0,0,CE,0,1,1,40.0,A,0,0,0
0,100.0,B,1.0,17,1,581.6,B,A,120.0,B,M,1,2,A,0,575.7,3,A,120.0,0,1,2,580.0,1,614.9,0,0,120.0,0,AP,0,1,1,120.0,A,0,0,0
0,120.0,D,1.0,17,1,500.6,B,A,120.0,C,F,1,2,A,0,492.5,3,A,120.0,0,1,2,560.0,1,539.1,0,0,120.0,0,BA,0,1,1,80.0,A,0,0,0
0,160.0,E,1.0,17,1,571.3,C,B,160.0,E,F,0,2,A,0,579.7,3,B,140.0,0,1,2,720.0,1,586.7,0,0,120.0,0,MG,0,1,1,140.0,A,0,0,0
0,0.0,B,0.0,22,1,0.0,B,A,0.0,B,F,1,1,A,0,0.0,3,A,0.0,0,0,4,0.0,0,0.0,0,0,0.0,0,RS,0,0,0,0.0,C,0,0,0
0,100.0,D,1.0,16,1,529.9,F,A,100.0,C,F,0,1,B,0,496.8,3,A,120.0,0,1,3,480.0,1,580.9,0,0,140.0,0,TO,0,1,1,20.0,B,0,0,1
1,100.0,B,1.0,50,1,556.2,B,A,100.0,B,F,1,2,A,0,463.4,1,A,80.0,0,1,2,460.0,1,595.1,0,0,120.0,0,PR,0,1,1,60.0,C,0,0,0
0,80.0,E,1.0,23,1,438.4,A,A,100.0,B,F,1,1,A,0,529.1,1,A,80.0,0,1,1,400.0,1,431.3,0,0,120.0,0,MA,0,1,1,20.0,B,5,0,0
0,140.0,E,1.0,22,1,643.5,F,B,160.0,E,F,0,1,D,0,619.5,3,B,120.0,0,1,1,700.0,1,653.1,0,0,160.0,0,PR,0,1,1,120.0,C,5,0,0
0,140.0,E,1.0,17,1,483.2,D,B,120.0,E,F,1,2,A,0,444.3,1,B,140.0,0,1,2,640.0,1,519.7,0,0,160.0,0,AP,0,1,1,80.0,C,0,0,0
0,0.0,C,0.0,17,1,0.0,C,B,0.0,F,M,0,1,A,0,0.0,1,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,RJ,0,0,0,0.0,A,0,0,1
0,80.0,F,1.0,19,1,454.0,B,B,80.0,C,F,1,1,A,0,410.9,3,A,80.0,0,1,3,360.0,1,481.1,0,0,100.0,0,MA,0,1,1,20.0,A,0,0,0
0,120.0,E,1.0,17,1,455.9,C,A,120.0,F,F,1,2,A,0,462.1,2,B,140.0,0,1,2,580.0,1,485.7,0,0,140.0,0,SP,0,1,1,60.0,A,0,0,0
0,100.0,E,1.0,18,1,509.6,E,B,100.0,E,M,0,2,A,0,399.0,1,B,120.0,0,1,2,520.0,1,579.9,0,0,120.0,0,SP,0,1,1,80.0,B,0,0,0
0,0.0,C,0.0,17,1,0.0,C,A,0.0,B,F,0,2,A,0,0.0,1,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,0
0,140.0,E,1.0,17,1,560.9,F,B,120.0,E,M,0,3,D,0,441.5,3,B,120.0,0,1,2,640.0,1,560.2,0,0,160.0,0,SP,0,1,1,100.0,A,0,0,0
0,140.0,E,1.0,23,1,582.5,F,B,120.0,E,F,1,1,A,0,553.5,1,B,120.0,0,1,1,560.0,1,560.7,0,0,140.0,0,SP,0,1,1,40.0,C,6,0,0
0,100.0,B,1.0,24,2,561.3,C,A,100.0,B,F,1,1,A,0,393.9,1,A,120.0,0,1,4,520.0,1,516.5,0,0,120.0,0,PR,0,1,1,80.0,C,0,0,0
0,0.0,D,0.0,57,1,0.0,B,B,0.0,B,M,1,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,1,0,0
0,0.0,H,0.0,23,1,0.0,D,B,0.0,E,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,AM,0,0,0,0.0,C,5,0,0
0,160.0,D,1.0,17,1,526.9,E,B,160.0,D,F,1,2,A,0,412.3,1,B,160.0,0,1,2,760.0,1,552.6,0,0,140.0,0,GO,0,1,1,140.0,C,0,0,0
0,0.0,C,6.0,18,1,361.6,D,A,0.0,A,F,1,1,A,0,448.0,3,A,0.0,0,1,3,0.0,1,426.7,0,0,0.0,0,PA,0,1,1,0.0,A,0,0,0
0,60.0,D,1.0,18,1,411.2,B,A,60.0,C,M,1,2,A,0,393.8,3,A,80.0,0,1,2,320.0,1,359.7,0,0,80.0,0,CE,0,1,1,40.0,A,0,0,0
0,120.0,G,1.0,18,1,565.6,L,B,120.0,G,M,1,1,B,0,629.4,3,A,120.0,0,1,1,600.0,1,601.4,0,0,140.0,0,TO,0,1,1,100.0,A,2,0,0
0,200.0,E,1.0,19,1,582.8,J,B,160.0,F,M,1,1,D,0,594.4,1,A,160.0,0,1,1,820.0,1,653.1,0,0,160.0,0,PA,0,1,1,140.0,A,1,0,0
0,120.0,C,1.0,20,1,475.5,C,A,100.0,B,F,1,1,A,0,518.6,2,A,100.0,0,1,3,560.0,1,533.9,0,0,120.0,0,SP,0,1,1,120.0,C,0,0,0
0,100.0,D,1.0,17,1,517.4,E,B,120.0,D,F,0,3,E,0,436.7,3,A,100.0,0,1,2,520.0,1,504.1,0,0,120.0,0,BA,0,1,1,80.0,A,0,0,0
0,100.0,G,1.0,32,1,503.6,C,B,120.0,D,F,1,1,A,0,457.7,1,B,140.0,0,1,1,560.0,1,510.7,0,0,140.0,0,PB,0,1,1,60.0,C,10,0,0
0,120.0,C,1.0,32,1,513.1,G,A,100.0,C,F,0,2,A,0,402.2,3,A,120.0,0,1,2,520.0,1,473.7,0,0,140.0,0,CE,0,1,1,40.0,B,0,0,0
0,80.0,D,1.0,18,1,542.1,B,A,120.0,H,F,1,2,A,0,457.6,2,A,120.0,0,1,2,540.0,1,639.6,0,0,120.0,0,PB,0,1,1,100.0,A,0,0,0
0,140.0,D,1.0,18,1,594.9,C,A,140.0,F,M,1,2,A,0,499.7,1,A,140.0,0,1,2,700.0,1,621.8,0,0,160.0,0,MG,0,1,1,120.0,A,0,0,0
0,80.0,B,1.0,18,1,399.3,B,A,80.0,A,F,1,1,A,0,408.3,3,A,80.0,0,1,1,400.0,1,410.1,0,0,80.0,0,AL,0,1,1,80.0,A,1,0,0
0,120.0,E,1.0,17,1,455.7,G,B,120.0,D,F,1,2,A,0,511.5,1,B,160.0,0,1,2,640.0,1,574.4,0,0,160.0,0,SC,0,1,1,80.0,A,0,0,0
0,0.0,D,0.0,19,1,0.0,B,A,0.0,B,F,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PI,0,0,0,0.0,A,0,0,0
0,200.0,F,1.0,17,1,635.0,J,B,200.0,F,F,0,3,D,0,608.4,1,B,200.0,0,1,2,920.0,1,652.1,0,0,160.0,0,SP,0,1,1,160.0,A,0,0,0
0,80.0,F,1.0,18,1,591.0,O,C,100.0,F,M,0,1,D,0,594.5,1,B,100.0,0,1,1,420.0,1,583.3,0,0,100.0,0,AL,0,1,1,40.0,A,1,0,0
0,0.0,B,0.0,22,1,0.0,C,A,0.0,B,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,AL,0,0,0,0.0,B,3,0,0
0,0.0,B,0.0,18,1,0.0,B,A,0.0,B,F,1,2,A,0,0.0,4,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,AL,0,0,0,0.0,A,0,0,0
0,0.0,E,0.0,27,1,0.0,G,B,0.0,E,F,1,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,10,0,0
0,140.0,G,1.0,16,1,445.1,G,A,120.0,E,F,0,1,C,0,540.9,1,A,120.0,0,1,3,620.0,1,504.7,0,0,140.0,0,SP,0,1,1,100.0,A,0,0,1
0,100.0,H,1.0,18,1,392.5,B,B,120.0,B,F,1,1,A,0,392.2,0,B,120.0,0,1,1,520.0,1,544.9,0,0,120.0,0,SP,0,1,1,60.0,B,1,0,0
0,80.0,A,1.0,18,1,447.3,C,B,80.0,B,F,0,2,A,0,399.5,1,A,120.0,0,1,2,440.0,1,437.0,0,0,120.0,0,RS,0,1,1,40.0,A,0,0,0
0,0.0,E,0.0,20,1,0.0,B,A,0.0,B,M,1,1,A,0,0.0,2,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PA,0,0,0,0.0,A,1,0,0
